,county,state,city,zipcode,latitude,longitude
585,Alabama,AL,Gulf Shores,36561,30.287622,-87.571267
587,Alabama,AL,Guntersville,35950,34.24975,-86.261098
588,Alabama,AL,Guntersville,35951,34.339098,-86.162297
589,Alabama,AL,Guntersville,35976,34.345766999999995,-86.330025
591,Alabama,AL,Gurley,35748,34.721079,-86.389356
593,Alabama,AL,Hackleburg,35564,34.258833,-87.84526
596,Alabama,AL,Haleburg,36319,31.331937,-85.14887399999999
598,Alabama,AL,Haleyville,35565,34.23696,-87.563402
600,Alabama,AL,Hamilton,35563,33.977608000000004,-87.903722
601,Alabama,AL,Hamilton,35570,34.163756,-87.99315899999999
603,Alabama,AL,Hammondville,35967,34.407663,-85.694569
604,Alabama,AL,Hammondville,35989,34.613541,-85.619853
605,Alabama,AL,Hanceville,35077,34.021165,-86.832668
607,Alabama,AL,Harpersville,35078,33.32442,-86.44496600000001
608,Alabama,AL,Harpersville,35147,33.415884000000005,-86.530992
609,Alabama,AL,Harpersville,35186,33.256733000000004,-86.51029100000001
610,Alabama,AL,Hartford,36344,31.097890000000003,-85.708147
612,Alabama,AL,Hartselle,35622,34.34659,-86.898961
613,Alabama,AL,Hartselle,35640,34.440708,-86.943683
615,Alabama,AL,Harvest,35749,34.822236,-86.75782
617,Alabama,AL,Hayden,35079,33.938317,-86.758531
619,Alabama,AL,Hayneville,36040,32.173924,-86.684172
621,Alabama,AL,Hazel Green,35750,34.956179,-86.589482
622,Alabama,AL,Headland,36303,31.266568,-85.401317
623,Alabama,AL,Headland,36345,31.366306,-85.310372
624,Alabama,AL,Heath,36421,31.324729,-86.506928
625,Alabama,AL,Heflin,36264,33.596783,-85.55148299999999
627,Alabama,AL,Helena,35007,33.215623,-86.797656
628,Alabama,AL,Helena,35022,33.322849,-86.971457
629,Alabama,AL,Helena,35080,33.261378,-86.913298
630,Alabama,AL,Helena,35114,33.224414,-86.87931800000001
631,Alabama,AL,Helena,35124,33.32183,-86.74219699999999
632,Alabama,AL,Henagar,35765,34.690313,-85.81408499999999
633,Alabama,AL,Henagar,35968,34.382994000000004,-85.80330699999999
634,Alabama,AL,Henagar,35978,34.642798,-85.72897900000001
635,Alabama,AL,Henagar,35989,34.613541,-85.619853
637,Alabama,AL,Highland Lake,35121,33.941185,-86.455102
639,Alabama,AL,Hillsboro,35643,34.672577000000004,-87.201931
643,Alabama,AL,Hobson City,36201,33.649159999999995,-85.879642
644,Alabama,AL,Hobson City,36203,33.583049,-85.834485
645,Alabama,AL,Hodges,35571,34.368708000000005,-87.944108
646,Alabama,AL,Hokes Bluff,35903,34.02427,-85.863703
647,Alabama,AL,Hokes Bluff,35905,33.856532,-85.912603
648,Alabama,AL,Hokes Bluff,36272,33.944034,-85.59499100000001
650,Alabama,AL,Hollins,35082,33.158024,-86.153863
652,Alabama,AL,Holly Pond,35055,34.151162,-86.758748
653,Alabama,AL,Holly Pond,35083,34.199871,-86.59917
655,Alabama,AL,Hollywood,35752,34.7459,-85.946047
656,Alabama,AL,Hollywood,35769,34.597984000000004,-86.104809
657,Alabama,AL,Holt,35404,33.215157,-87.483406
659,Alabama,AL,Homewood,35209,33.466348,-86.811516
660,Alabama,AL,Homewood,35216,33.419246,-86.789433
661,Alabama,AL,Homewood,35223,33.488141,-86.73483399999999
662,Alabama,AL,Homewood,35226,33.399158,-86.845896
663,Alabama,AL,Homewood,35229,33.46582,-86.788604
664,Alabama,AL,Hoover,35022,33.322849,-86.971457
665,Alabama,AL,Hoover,35080,33.261378,-86.913298
666,Alabama,AL,Hoover,35124,33.32183,-86.74219699999999
667,Alabama,AL,Hoover,35216,33.419246,-86.789433
668,Alabama,AL,Hoover,35226,33.399158,-86.845896
669,Alabama,AL,Hoover,35242,33.425247,-86.672084
670,Alabama,AL,Hoover,35244,33.352918,-86.825333
672,Alabama,AL,Horn Hill,36420,31.177149,-86.551502
673,Alabama,AL,Horn Hill,36467,31.281396,-86.256884
674,Alabama,AL,Hueytown,35006,33.422751,-87.209751
675,Alabama,AL,Hueytown,35023,33.467843,-87.088194
676,Alabama,AL,Hueytown,35061,33.47195,-86.955959
677,Alabama,AL,Hueytown,35127,33.491671000000004,-86.97636999999999
679,Alabama,AL,Huntsville,35613,34.820163,-86.882161
680,Alabama,AL,Huntsville,35649,34.617619,-86.869284
681,Alabama,AL,Huntsville,35671,34.685398,-86.93539
682,Alabama,AL,Huntsville,35741,34.718016,-86.479004
683,Alabama,AL,Huntsville,35748,34.721079,-86.389356
684,Alabama,AL,Huntsville,35749,34.822212,-86.757871
685,Alabama,AL,Huntsville,35756,34.643705,-86.818149
686,Alabama,AL,Huntsville,35757,34.784245,-86.745347
687,Alabama,AL,Huntsville,35758,34.711420000000004,-86.74650799999999
688,Alabama,AL,Huntsville,35759,34.868329,-86.545976
689,Alabama,AL,Huntsville,35763,34.622046999999995,-86.461788
690,Alabama,AL,Huntsville,35773,34.891069,-86.707941
691,Alabama,AL,Huntsville,35801,34.725269,-86.560866
692,Alabama,AL,Huntsville,35802,34.668212,-86.558882
693,Alabama,AL,Huntsville,35803,34.563462,-86.51940400000001
694,Alabama,AL,Huntsville,35805,34.709368,-86.62029
695,Alabama,AL,Huntsville,35806,34.760798,-86.685745
696,Alabama,AL,Huntsville,35808,34.631236,-86.656646
697,Alabama,AL,Huntsville,35810,34.803193,-86.601445
698,Alabama,AL,Huntsville,35811,34.795354,-86.509948
699,Alabama,AL,Huntsville,35816,34.739954,-86.630751
700,Alabama,AL,Huntsville,35824,34.644929,-86.752061
701,Alabama,AL,Huntsville,35896,34.754672,-86.654634
703,Alabama,AL,Hurtsboro,36860,32.274537,-85.424439
705,Alabama,AL,Hytop,35768,34.768891,-86.10419300000001
706,Alabama,AL,Ider,35978,34.642798,-85.72897900000001
707,Alabama,AL,Ider,35981,34.722345000000004,-85.648802
709,Alabama,AL,Indian Springs,35124,33.32183,-86.74219699999999
710,Alabama,AL,Indian Springs,35242,33.425247,-86.672084
711,Alabama,AL,Indian Springs,35244,33.352918,-86.825333
712,Alabama,AL,Irondale,35094,33.530066,-86.553303
713,Alabama,AL,Irondale,35173,33.655233,-86.56324000000001
714,Alabama,AL,Irondale,35206,33.570264,-86.71314
715,Alabama,AL,Irondale,35210,33.541616,-86.669322
716,Alabama,AL,Irondale,35213,33.506674,-86.74434699999999
717,Alabama,AL,Irondale,35223,33.488141,-86.73483399999999
718,Alabama,AL,Irondale,35235,33.625674,-86.649486
719,Alabama,AL,Irondale,35242,33.425247,-86.672084
721,Alabama,AL,Jackson,36545,31.488511,-87.87170400000001
723,Alabama,AL,Jacksons' Gap,36861,32.890906,-85.850532
724,Alabama,AL,Jacksonville,36265,33.847655,-85.78491600000001
726,Alabama,AL,Jasper,35501,33.818909999999995,-87.292749
727,Alabama,AL,Jasper,35503,33.936688000000004,-87.305301
728,Alabama,AL,Jasper,35504,33.894135,-87.170812
730,Alabama,AL,Jemison,35085,32.976498,-86.739181
732,Alabama,AL,Joppa,35087,34.306453,-86.584296
733,Alabama,AL,Kansas,35501,33.818909999999995,-87.292749
734,Alabama,AL,Kansas,35549,33.851343,-87.544905
735,Alabama,AL,Kellyton,35089,32.945782,-86.08183199999999
736,Alabama,AL,Kennedy,35574,33.567578000000005,-87.949993
737,Alabama,AL,Killen,35645,34.903048,-87.50096500000001
739,Alabama,AL,Kimberly,35071,33.695133,-86.848962
740,Alabama,AL,Kimberly,35091,33.779297,-86.789582
741,Alabama,AL,Kimberly,35116,33.731297999999995,-86.769981
742,Alabama,AL,Kimberly,35180,33.820305,-86.840317
743,Alabama,AL,Kinsey,36303,31.266568,-85.401317
744,Alabama,AL,Kinsey,36345,31.366306,-85.310372
745,Alabama,AL,Kinston,36453,31.191678000000003,-86.149163
747,Alabama,AL,La Fayette,36862,32.903965,-85.455157
750,Alabama,AL,Lake View,35111,33.284628000000005,-87.09455799999999
751,Alabama,AL,Lakeview,35971,34.455490999999995,-85.945131
752,Alabama,AL,Lakeview,35974,34.362751,-86.01029100000001
753,Alabama,AL,Lanett,36852,32.757181,-85.29249399999999
754,Alabama,AL,Lanett,36863,32.889494,-85.26375
756,Alabama,AL,Langston,35755,34.488768,-86.150101
757,Alabama,AL,Langston,35771,34.538598,-86.005423
758,Alabama,AL,Leeds,35004,33.603429,-86.493786
759,Alabama,AL,Leeds,35094,33.530066,-86.553303
760,Alabama,AL,Leeds,35173,33.655233,-86.56324000000001
761,Alabama,AL,Leeds,35210,33.541616,-86.669322
763,Alabama,AL,Leesburg,35983,34.172844,-85.766155
765,Alabama,AL,Leighton,35646,34.675329,-87.522953
767,Alabama,AL,Leroy,36548,31.48898,-87.967725
768,Alabama,AL,Lester,35647,34.967655,-87.11703399999999
769,Alabama,AL,Level Plains,36322,31.257605,-85.735807
770,Alabama,AL,Level Plains,36330,31.305932,-85.86405400000001
771,Alabama,AL,Lexington,35648,34.958659999999995,-87.387836
773,Alabama,AL,Libertyville,36420,31.177149,-86.551502
774,Alabama,AL,Lillian,36549,30.418904,-87.420751
775,Alabama,AL,Lincoln,35096,33.620336,-86.107668
776,Alabama,AL,Lincoln,35160,33.356665,-86.052308
777,Alabama,AL,Lincoln,36260,33.581761,-85.995486
779,Alabama,AL,Linden,36748,32.267275,-87.780901
781,Alabama,AL,Lineville,36251,33.222279,-85.872376
782,Alabama,AL,Lineville,36266,33.349846,-85.734316
784,Alabama,AL,Lipscomb,35020,33.402429,-86.951784
785,Alabama,AL,Lipscomb,35211,33.455102000000004,-86.856402
786,Alabama,AL,Lisman,36904,32.100714,-88.260849
787,Alabama,AL,Lisman,36912,32.230412,-88.302607
789,Alabama,AL,Littleville,35654,34.497789000000004,-87.632269
790,Alabama,AL,Littleville,35674,34.662409999999994,-87.781902
792,Alabama,AL,Livingston,35470,32.561974,-88.066347
794,Alabama,AL,Loachapoka,36832,32.582936,-85.585938
795,Alabama,AL,Loachapoka,36865,32.602618,-85.589334
796,Alabama,AL,Lockhart,36442,31.084458,-86.35704100000001
797,Alabama,AL,Lockhart,36455,31.013096,-86.351972
798,Alabama,AL,Locust Fork,35049,33.961861,-86.612114
799,Alabama,AL,Locust Fork,35097,33.892188,-86.627133
800,Alabama,AL,Locust Fork,35133,33.82965,-86.596151
801,Alabama,AL,Locust Fork,35172,33.845155,-86.695313
804,Alabama,AL,Louisville,36048,31.804214,-85.592024
806,Alabama,AL,Lowndesboro,36752,32.298669,-86.63199499999999
808,Alabama,AL,Loxley,36507,30.858609,-87.742025
809,Alabama,AL,Loxley,36527,30.702075,-87.881866
810,Alabama,AL,Loxley,36551,30.647109000000004,-87.75307099999999
811,Alabama,AL,Loxley,36567,30.623536,-87.55696
812,Alabama,AL,Loxley,36578,30.749316,-87.77924
813,Alabama,AL,Luverne,36049,31.768143,-86.27725699999999
815,Alabama,AL,Lynn,35565,34.23696,-87.563402
816,Alabama,AL,Lynn,35575,34.036179,-87.588153
817,Alabama,AL,Lynn,35578,33.980483,-87.466391
820,Alabama,AL,Madison,35756,34.643705,-86.818149
821,Alabama,AL,Madison,35757,34.784245,-86.745347
822,Alabama,AL,Madison,35758,34.711420000000004,-86.74650799999999
823,Alabama,AL,Madison,35808,34.631236,-86.656646
825,Alabama,AL,Madrid,36320,31.049898,-85.319224
826,Alabama,AL,Madrid,36375,31.071216,-85.544966
828,Alabama,AL,Magnolia Springs,36535,30.383999,-87.72735899999999
829,Alabama,AL,Magnolia Springs,36555,30.396615,-87.78349200000001
830,Alabama,AL,Malcolm,36556,31.197708,-87.976023
831,Alabama,AL,Malvern,36301,31.140065000000003,-85.398289
832,Alabama,AL,Malvern,36305,31.204572,-85.496004
833,Alabama,AL,Malvern,36375,31.071216,-85.544966
834,Alabama,AL,Maplesville,36750,32.789615999999995,-86.849377
835,Alabama,AL,Maplesville,36790,32.733603,-86.893627
837,Alabama,AL,Marbury,36051,32.685457,-86.50002
838,Alabama,AL,Margaret,35004,33.603429,-86.493786
839,Alabama,AL,Margaret,35112,33.691077,-86.470578
840,Alabama,AL,Margaret,35120,33.666809,-86.423755
841,Alabama,AL,Marion,36756,32.683865999999995,-87.27589
843,Alabama,AL,Maytown,35005,33.59595,-87.000649
844,Alabama,AL,Maytown,35118,33.527419,-87.034686
845,Alabama,AL,Maytown,35224,33.517294,-86.94387900000001
847,Alabama,AL,McIntosh,36553,31.243301,-88.067813
849,Alabama,AL,McKenzie,36456,31.568405,-86.806151
850,Alabama,AL,McMullen,35442,33.077211,-88.202696
851,Alabama,AL,Meadowbrook,35242,33.425247,-86.672084
852,Alabama,AL,Megargel,36457,31.378141,-87.430649
853,Alabama,AL,Memphis,35442,33.077211,-88.202696
854,Alabama,AL,Mentone,35984,34.536843,-85.563859
855,Alabama,AL,Mentone,35989,34.613541,-85.619853
856,Alabama,AL,Meridianville,35759,34.868262,-86.545831
857,Alabama,AL,Midfield,35020,33.402429,-86.951784
858,Alabama,AL,Midfield,35064,33.476071999999995,-86.920253
859,Alabama,AL,Midfield,35221,33.449532,-86.899049
860,Alabama,AL,Midfield,35228,33.456191,-86.921172
861,Alabama,AL,Midland City,36350,31.350214,-85.495521
862,Alabama,AL,Midway,36053,32.02924,-85.44357099999999
865,Alabama,AL,Millbrook,36020,32.479919,-86.323047
866,Alabama,AL,Millbrook,36022,32.623495,-86.405573
867,Alabama,AL,Millbrook,36025,32.544457,-86.324973
868,Alabama,AL,Millbrook,36054,32.481879,-86.366311
869,Alabama,AL,Millbrook,36066,32.4797,-86.42401
870,Alabama,AL,Millerville,36267,33.197365,-85.948287
871,Alabama,AL,Millport,35576,33.575382,-88.143851
873,Alabama,AL,Millry,36558,31.608143,-88.31637099999999
876,Alabama,AL,Mobile,36571,30.854575,-88.10990699999999
877,Alabama,AL,Mobile,36575,30.769164,-88.273387
878,Alabama,AL,Mobile,36582,30.509877000000003,-88.173001
879,Alabama,AL,Mobile,36602,30.693326000000003,-88.04554399999999
880,Alabama,AL,Mobile,36603,30.658897,-88.060123
881,Alabama,AL,Mobile,36604,30.682233,-88.068146
882,Alabama,AL,Mobile,36605,30.604547,-88.087824
883,Alabama,AL,Mobile,36606,30.668786,-88.105874
884,Alabama,AL,Mobile,36607,30.698561,-88.10575
885,Alabama,AL,Mobile,36608,30.681503000000003,-88.300213
886,Alabama,AL,Mobile,36609,30.660248,-88.16347900000001
887,Alabama,AL,Mobile,36610,30.736246,-88.07350699999999
888,Alabama,AL,Mobile,36611,30.769623,-88.080073
889,Alabama,AL,Mobile,36613,30.809841,-88.187451
890,Alabama,AL,Mobile,36615,30.630158,-88.069891
891,Alabama,AL,Mobile,36617,30.716026,-88.09570699999999
892,Alabama,AL,Mobile,36618,30.7369,-88.16979599999999
893,Alabama,AL,Mobile,36619,30.596087,-88.196637
894,Alabama,AL,Mobile,36688,30.696156,-88.18209399999999
895,Alabama,AL,Mobile,36693,30.625770000000003,-88.149686
896,Alabama,AL,Mobile,36695,30.628385,-88.280303
898,Alabama,AL,Monroeville,36460,31.518972,-87.304829
900,Alabama,AL,Montevallo,35115,33.142472999999995,-86.89152800000001
902,Alabama,AL,Montgomery,36043,32.201153000000005,-86.42074699999999
903,Alabama,AL,Montgomery,36064,32.296634999999995,-86.077885
904,Alabama,AL,Montgomery,36104,32.403274,-86.326915
905,Alabama,AL,Montgomery,36105,32.209608,-86.288501
906,Alabama,AL,Montgomery,36106,32.353431,-86.256963
907,Alabama,AL,Montgomery,36107,32.383761,-86.279328
908,Alabama,AL,Montgomery,36108,32.3391,-86.401107
909,Alabama,AL,Montgomery,36109,32.388957,-86.242148
910,Alabama,AL,Montgomery,36110,32.446582,-86.255772
911,Alabama,AL,Montgomery,36111,32.336579,-86.27132399999999
912,Alabama,AL,Montgomery,36112,32.380829,-86.34914300000001
913,Alabama,AL,Montgomery,36113,32.380944,-86.363749
914,Alabama,AL,Montgomery,36115,32.406757,-86.246705
915,Alabama,AL,Montgomery,36116,32.269306,-86.20156300000001
916,Alabama,AL,Montgomery,36117,32.378696000000005,-86.14501800000001
918,Alabama,AL,Moody,35004,33.603429,-86.493786
919,Alabama,AL,Moody,35094,33.530066,-86.553303
920,Alabama,AL,Moody,35120,33.666809,-86.423755
921,Alabama,AL,Moody,35173,33.655233,-86.56324000000001
924,Alabama,AL,Mooresville,35649,34.617619,-86.869284
926,Alabama,AL,Morris,35071,33.695133,-86.848962
927,Alabama,AL,Morris,35091,33.779297,-86.789582
928,Alabama,AL,Morris,35116,33.731297999999995,-86.769981
930,Alabama,AL,Mosses,36040,32.173924,-86.684172
932,Alabama,AL,Moulton,35650,34.447233000000004,-87.308593
934,Alabama,AL,Moundville,35474,32.940566,-87.5912
936,Alabama,AL,Mount Olive,35117,33.667778,-86.892599
937,Alabama,AL,Mount Vernon,36560,31.097767,-88.040068
939,Alabama,AL,Mountain Brook,35210,33.541616,-86.669322
940,Alabama,AL,Mountain Brook,35213,33.506674,-86.74434699999999
941,Alabama,AL,Mountain Brook,35216,33.419246,-86.789433
942,Alabama,AL,Mountain Brook,35223,33.488141,-86.73483399999999
943,Alabama,AL,Mountain Brook,35243,33.440918,-86.741508
945,Alabama,AL,Mulga,35005,33.59595,-87.000649
946,Alabama,AL,Mulga,35118,33.527419,-87.034686
947,Alabama,AL,Munford,36268,33.494805,-85.929469
949,Alabama,AL,Muscle Shoals,35646,34.675329,-87.522953
950,Alabama,AL,Muscle Shoals,35660,34.755494,-87.701265
951,Alabama,AL,Muscle Shoals,35661,34.768526,-87.562802
952,Alabama,AL,Muscle Shoals,35674,34.662409999999994,-87.781902
953,Alabama,AL,Myrtlewood,36763,32.276807,-87.980902
954,Alabama,AL,Myrtlewood,36782,32.116133000000005,-87.912973
955,Alabama,AL,Nanafalia,36764,32.111393,-87.995757
957,Alabama,AL,Napier Field,36303,31.266568,-85.401317
958,Alabama,AL,Natural Bridge,35575,34.036179,-87.588153
959,Alabama,AL,Natural Bridge,35577,34.102378,-87.62005699999999
960,Alabama,AL,Nauvoo,35578,33.980483,-87.466391
962,Alabama,AL,Nectar,35049,33.961861,-86.612114
963,Alabama,AL,Nectar,35079,33.938317,-86.758531
964,Alabama,AL,Needham,36915,31.955091,-88.358729
965,Alabama,AL,Needham,36921,31.93843,-88.18278000000001
966,Alabama,AL,New Brockton,36351,31.425502,-85.9066
967,Alabama,AL,New Hope,35760,34.543906,-86.38385600000001
969,Alabama,AL,New Market,35761,34.916206,-86.409214
970,Alabama,AL,New Site,35010,32.916719,-85.940589
971,Alabama,AL,New Site,36256,33.046308,-85.704818
974,Alabama,AL,Newbern,36765,32.588164,-87.522245
976,Alabama,AL,Newton,36322,31.257605,-85.735807
977,Alabama,AL,Newton,36350,31.350214,-85.495521
978,Alabama,AL,Newton,36352,31.264999,-85.60969899999999
979,Alabama,AL,Newton,36360,31.467469,-85.61703
980,Alabama,AL,Newton,36362,31.350932,-85.679787
981,Alabama,AL,Newton,36371,31.31242,-85.551996
982,Alabama,AL,Newville,36345,31.366306,-85.310372
983,Alabama,AL,Newville,36353,31.47853,-85.348626
984,Alabama,AL,North Courtland,35618,34.641403000000004,-87.304983
985,Alabama,AL,North Johns,35006,33.422751,-87.209751
987,Alabama,AL,Northport,35401,33.170238,-87.616169
988,Alabama,AL,Northport,35406,33.338842,-87.467554
989,Alabama,AL,Northport,35452,33.278292,-87.680633
990,Alabama,AL,Northport,35473,33.275344,-87.582897
991,Alabama,AL,Northport,35475,33.43438,-87.59399599999999
992,Alabama,AL,Northport,35476,33.227304,-87.590959
994,Alabama,AL,Notasulga,36866,32.565305,-85.712082
996,Alabama,AL,Oak Grove,35150,33.189306,-86.238384
997,Alabama,AL,Oak Grove,35151,33.081343,-86.392208
998,Alabama,AL,Oak Hill,36766,31.955121,-87.086691
999,Alabama,AL,Oak Hill,36768,31.912626,-87.019696
1000,Alabama,AL,Oakman,35579,33.636267,-87.360324
1002,Alabama,AL,Odenville,35112,33.691077,-86.470578
1003,Alabama,AL,Odenville,35120,33.666809,-86.423755
1004,Alabama,AL,Odenville,35146,33.79507,-86.45327900000001
1005,Alabama,AL,Ohatchee,36271,33.78123,-86.01869
1007,Alabama,AL,Oneonta,35121,33.941185,-86.455102
1008,Alabama,AL,Oneonta,35133,33.82965,-86.596151
1010,Alabama,AL,Onycha,36467,31.281396,-86.256884
1011,Alabama,AL,Opelika,36801,32.694636,-85.395889
1012,Alabama,AL,Opelika,36804,32.533973,-85.34751899999999
1013,Alabama,AL,Opelika,36830,32.538612,-85.489708
1014,Alabama,AL,Opelika,36852,32.757181,-85.29249399999999
1015,Alabama,AL,Opp,36467,31.281396,-86.256884
1017,Alabama,AL,Orange Beach,36530,30.40821,-87.555585
1018,Alabama,AL,Orange Beach,36542,30.26965,-87.75062700000001
1019,Alabama,AL,Orange Beach,36561,30.287622,-87.571267
1020,Alabama,AL,Orrville,36767,32.259288,-87.191091
1023,Alabama,AL,Owens Cross Roads,35763,34.622046999999995,-86.461788
1024,Alabama,AL,Oxford,36201,33.649159999999995,-85.879642
1025,Alabama,AL,Oxford,36203,33.583049,-85.834485
1026,Alabama,AL,Oxford,36207,33.689088,-85.718863
1027,Alabama,AL,Oxford,36260,33.581761,-85.995486
1028,Alabama,AL,Oxford,36268,33.494805,-85.929469
1029,Alabama,AL,Ozark,36360,31.467469,-85.61703
1030,Alabama,AL,Ozark,36362,31.350932,-85.679787
1032,Alabama,AL,Paint Rock,35764,34.726301,-86.31015500000001
1033,Alabama,AL,Paint Rock,35776,34.659403999999995,-86.239414
1035,Alabama,AL,Panola,35477,32.956143,-88.240989
1036,Alabama,AL,Parrish,35580,33.673271,-87.255567
1038,Alabama,AL,Pelham,35007,33.215623,-86.797656
1039,Alabama,AL,Pelham,35043,33.314842,-86.659872
1040,Alabama,AL,Pelham,35051,33.205032,-86.618915
1041,Alabama,AL,Pelham,35080,33.261378,-86.913298
1042,Alabama,AL,Pelham,35124,33.32183,-86.74219699999999
1043,Alabama,AL,Pelham,35242,33.425247,-86.672084
1044,Alabama,AL,Pelham,35244,33.352918,-86.825333
1045,Alabama,AL,Pell City,35054,33.502019,-86.337925
1046,Alabama,AL,Pell City,35125,33.633384,-86.288692
1047,Alabama,AL,Pell City,35128,33.5524,-86.337819
1048,Alabama,AL,Pell City,35135,33.616462,-86.199595
1050,Alabama,AL,Pennington,36916,32.209837,-88.059887
1052,Alabama,AL,Perdido,36562,31.005692,-87.630112
1053,Alabama,AL,Perdido Beach,36530,30.40821,-87.555585
1054,Alabama,AL,Peterman,36471,31.616419,-87.248947
1055,Alabama,AL,Petrey,36049,31.768143,-86.27725699999999
1056,Alabama,AL,Phenix City,36867,32.496045,-85.02377299999999
1057,Alabama,AL,Phenix City,36869,32.419698,-85.06456
1058,Alabama,AL,Phenix City,36870,32.482781,-85.11985899999999
1059,Alabama,AL,Phenix City,36875,32.336837,-85.166552
1060,Alabama,AL,Phenix City,36877,32.573153000000005,-85.10136899999999
1062,Alabama,AL,Phil Campbell,35581,34.359912,-87.71309699999999
1064,Alabama,AL,Pickensville,35442,33.077211,-88.202696
1065,Alabama,AL,Pickensville,35447,33.251868,-88.157754
